insert_date,last_modified_date,station_id,datetime_from,datetime_until,station_name,lat,lon,height,wind_direction,wind_speed,wind_gust_speed,air_temperature,relative_humidity,air_pressure,visibility,last_hour_rainfall_duration,rain_gauge_precipitation_duration,cloud_base,cloud_base_first_layer,cloud_base_second_layer,cloud_base_third_layer,cloud_cover,cloud_cover_first_layer,cloud_cover_second_layer,cloud_cover_third_layer,pws_precipitation_intensity,pws_precipitation_duration,global_radiation,last_12_hours_rainfall_amount,last_hour_rainfall_amount,last_24_hours_rainfall_amount,last_6_hours_rainfall_amount,rain_gauge_precipitation_intensity,sunshine_duration,dew_point_temperature,minimum_10_min_grass_temperature,minimum_last_12_hours_grass_temperature,minimum_last_14_hours_grass_temperature,minimum_last_6_hours_grass_temperature,minimum_10_min_air_temperature,minimum_last_12_hours_air_temperature,minimum_last_14_hours_air_temperature,minimum_last_6_hours_air_temperature,maximum_10_min_air_temperature,maximum_last_12_hours_air_temperature,maximum_last_14_hours_air_temperature,maximum_last_6_hours_air_temperature,wawa_weather_code,present_weather_code,wawa_weather_code_previous_10_min,number_lightning_discharges_at_station,number_lightning_discharges_near_station,iso_dataset,product,projection
2023-07-05 16:07:06.115490,2023-07-05 16:07:06.115490,06240,2023-07-05 15:50:00,2023-07-05 16:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,265.8,8.7,11.13,290.05,0.74,101191.0,37600.0,0.0,0.0,,,,,,,,,0.0,0.0,249600.0,22.2723,0.013,28.8557,7.30251,0.0,6.68814,285.55,,,,286.15,,284.25,,,,290.75,,,23.0,0.0,23.0,,,b'',b'',b''
2023-07-05 16:18:46.557050,2023-07-05 16:18:46.557050,06240,2023-07-05 16:00:00,2023-07-05 16:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,266.5,7.96,10.8,289.65,0.7,101181.0,40200.0,0.0,0.0,,,,,,,,,0.0,0.0,114000.0,22.2723,0.008,28.8557,7.21251,0.0,0.0,284.35,,,,286.15,,284.25,,,,290.75,,,2.0,0.0,23.0,,,b'',b'',b''
2023-07-05 16:31:03.009160,2023-07-05 16:31:03.009160,06240,2023-07-05 16:10:00,2023-07-05 16:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,266.3,6.82,9.21,289.65,0.72,101201.0,43900.0,0.0,0.0,,,,,,,,,0.0,0.0,86400.0,21.9773,0.005,28.8557,7.08251,0.0,0.0,284.75,,,,286.15,,284.25,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 16:36:41.623190,2023-07-05 16:36:41.623190,06240,2023-07-05 16:20:00,2023-07-05 16:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,264.9,6.55,8.43,290.15,0.76,101211.0,38700.0,0.0,0.0,,,,,,,,,0.0,0.0,142800.0,21.369,0.0,28.8557,6.80251,0.0,0.786957,285.85,,,,286.15,,284.25,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 16:48:52.657439,2023-07-05 16:48:52.657439,06240,2023-07-05 16:30:00,2023-07-05 16:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,265.4,6.33,9.26,289.95,0.76,101211.0,37700.0,0.0,0.0,,,,,,,,,0.0,0.0,144000.0,21.364,0.0,28.8557,6.62751,0.0,0.0422015,285.85,,,,286.15,,284.25,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 17:00:41.076618,2023-07-05 17:00:41.076618,06240,2023-07-05 16:40:00,2023-07-05 16:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,271.5,7.11,10.25,289.95,0.74,101221.0,32900.0,0.0,0.0,,,,,,,,,0.0,0.0,136800.0,21.364,0.0,28.8557,6.55651,0.0,0.214281,285.45,,,,286.35,,284.25,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 17:07:01.546297,2023-07-05 17:07:01.546297,06240,2023-07-05 16:50:00,2023-07-05 17:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,270.4,7.19,9.48,289.65,0.76,101231.0,46200.0,0.0,0.0,,,,,,,,,0.0,0.0,90000.0,21.364,0.0,28.8557,6.54451,0.0,0.0,285.45,,,,286.35,,284.25,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 17:19:00.859524,2023-07-05 17:19:00.859524,06240,2023-07-05 17:00:00,2023-07-05 17:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,265.1,7.67,9.83,290.05,0.75,101251.0,34600.0,0.0,0.0,,,,,,,,,0.0,0.0,122400.0,21.346,0.0,28.8557,6.44051,0.0,1.85135,285.65,,,,286.35,,284.25,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 17:30:54.365512,2023-07-05 17:30:54.365512,06240,2023-07-05 17:10:00,2023-07-05 17:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,260.9,8.14,10.99,289.85,0.75,101251.0,39800.0,0.0,0.0,,,,,,,,,0.0,0.0,144000.0,21.234,0.0,28.8557,6.10218,0.0,10.0,285.55,,,,286.35,,284.25,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 17:42:43.407159,2023-07-05 17:42:43.407159,06240,2023-07-05 17:20:00,2023-07-05 17:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,264.5,7.09,9.59,289.55,0.75,101251.0,42400.0,0.0,0.0,,,,,,,,,0.0,0.0,74400.0,21.059,0.0,28.8557,5.99018,0.0,0.0,285.15,,,,286.35,,284.25,,,,290.75,,,1.0,0.0,2.0,,,b'',b'',b''
2023-07-05 17:48:52.282609,2023-07-05 17:48:52.282609,06240,2023-07-05 17:30:00,2023-07-05 17:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,263.2,6.47,8.47,289.35,0.77,101261.0,48000.0,0.0,0.0,,,,,,,,,0.0,0.0,79200.0,20.925,0.0,28.8557,5.95618,0.0,0.0,285.35,,,,286.35,,284.25,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 18:00:58.793635,2023-07-05 18:00:58.793635,06240,2023-07-05 17:40:00,2023-07-05 17:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,264.9,6.02,7.92,289.15,0.78,101271.0,44800.0,0.0,0.0,,,,,,,,,0.0,0.0,59400.0,20.735,0.0,28.8557,5.72451,0.0,0.0,285.45,,,,286.35,,284.25,,,,290.75,,,2.0,0.0,1.0,,,b'',b'',b''
2023-07-05 18:12:52.563920,2023-07-05 18:12:52.563920,06240,2023-07-05 17:50:00,2023-07-05 18:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,265.1,5.42,6.88,289.25,0.77,101281.0,46700.0,0.0,0.0,,,,,,,,,0.0,0.0,63000.0,19.3583,0.0,28.8557,5.32951,0.0,0.0,285.45,,,,286.35,,284.25,,,,290.75,,,1.0,0.0,2.0,,,b'',b'',b''
2023-07-05 18:18:43.048314,2023-07-05 18:18:43.048314,06240,2023-07-05 18:00:00,2023-07-05 18:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,254.7,5.25,7.13,289.45,0.78,101291.0,41000.0,0.0,0.0,,,,,,,,,0.0,0.0,58200.0,18.0783,0.0,28.8557,5.23651,0.0,0.0,285.65,,,,286.35,,284.25,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 18:31:00.696224,2023-07-05 18:31:00.696224,06240,2023-07-05 18:10:00,2023-07-05 18:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,257.4,5.36,7.3,289.55,0.79,101291.0,36700.0,0.0,0.0,,,,,,,,,0.0,0.0,99000.0,17.1033,0.0,28.8557,5.13551,0.0,10.0,286.05,,,,286.35,,284.25,,,,290.75,,,2.0,0.0,1.0,,,b'',b'',b''
2023-07-05 18:36:41.627873,2023-07-05 18:36:41.627873,06240,2023-07-05 18:20:00,2023-07-05 18:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,266.7,4.43,6.06,289.45,0.78,101301.0,37800.0,0.0,0.0,,,,,,,,,0.0,0.0,77400.0,15.93,0.0,28.8557,4.90384,0.0,10.0,285.75,,,,286.35,,284.25,,,,290.75,,,3.0,0.0,2.0,,,b'',b'',b''
2023-07-05 18:48:54.174512,2023-07-05 18:48:54.174512,06240,2023-07-05 18:30:00,2023-07-05 18:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,255.8,4.59,6.51,289.05,0.79,101311.0,38500.0,0.0,0.0,,,,,,,,,0.0,0.0,48000.0,13.5633,0.0,28.8557,4.60718,0.0,10.0,285.65,,,,286.35,,284.55,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-05 19:00:50.043568,2023-07-05 19:00:50.043568,06240,2023-07-05 18:40:00,2023-07-05 18:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,265.0,5.01,7.05,289.05,0.79,101321.0,46300.0,0.0,0.0,,,,,,,,,0.0,0.0,36600.0,12.455,0.0,28.8557,4.55334,0.0,10.0,285.45,,,,286.35,,284.65,,,,290.75,,,2.0,0.0,3.0,,,b'',b'',b''
2023-07-05 19:07:12.660228,2023-07-05 19:07:12.660228,06240,2023-07-05 18:50:00,2023-07-05 19:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,251.4,4.41,5.5,289.15,0.78,101321.0,45600.0,0.0,0.0,,,,,,,,,0.0,0.0,24600.0,12.1533,0.0,28.8557,4.23168,0.0,0.0,285.45,,,,286.35,,284.65,,,,290.75,,,3.0,0.0,2.0,,,b'',b'',b''
2023-07-05 19:18:59.417752,2023-07-05 19:18:59.417752,06240,2023-07-05 19:00:00,2023-07-05 19:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,240.6,3.98,4.99,289.15,0.79,101321.0,42400.0,0.0,0.0,,,,,,,,,0.0,0.0,16800.0,11.775,0.0,28.8557,3.26501,0.0,0.0,285.45,,,,286.35,,284.65,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-05 19:31:00.698427,2023-07-05 19:31:00.698427,06240,2023-07-05 19:10:00,2023-07-05 19:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,235.3,3.89,5.54,289.15,0.76,101331.0,48200.0,0.0,0.0,,,,,,,,,0.0,0.0,10800.0,10.865,0.0,28.8557,3.06501,0.0,0.0,285.05,,,,286.35,,284.65,,,,290.75,,,2.0,0.0,3.0,,,b'',b'',b''
2023-07-05 19:36:49.516607,2023-07-05 19:36:49.516607,06240,2023-07-05 19:20:00,2023-07-05 19:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,236.0,4.88,6.27,289.05,0.77,101331.0,44900.0,0.0,0.0,,,,,,,,,0.0,0.0,9000.0,10.5333,0.0,28.8557,3.05701,0.0,0.0,285.05,,,,286.65,,284.85,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 19:48:56.780927,2023-07-05 19:48:56.780927,06240,2023-07-05 19:30:00,2023-07-05 19:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,230.2,5.3,7.11,288.85,0.78,101341.0,46900.0,0.0,0.0,,,,,,,,,0.0,0.0,12600.0,10.1967,0.0,28.8557,3.05401,0.0,0.0,285.05,,,,286.65,,284.85,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 20:00:46.263800,2023-07-05 20:00:46.263800,06240,2023-07-05 19:40:00,2023-07-05 19:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,244.1,4.59,6.35,288.65,0.79,101351.0,40200.0,0.0,0.0,,,,,,,,,0.0,0.0,5400.0,9.89167,0.0,28.8557,3.05401,0.0,0.0,285.15,,,,286.65,,284.85,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 20:06:59.358305,2023-07-05 20:06:59.358305,06240,2023-07-05 19:50:00,2023-07-05 20:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,245.6,4.82,6.2,288.75,0.78,101361.0,41800.0,0.0,0.0,,,,,,,,,0.0,0.0,1800.0,9.53667,0.0,28.8557,3.05401,0.0,0.0,284.95,,,,286.65,,284.85,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 20:18:51.751108,2023-07-05 20:18:51.751108,06240,2023-07-05 20:00:00,2023-07-05 20:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,244.3,4.45,5.79,288.75,0.78,101371.0,36900.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,9.40183,0.0,28.8557,3.05401,0.0,0.0,284.95,,,,286.65,,284.85,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 20:30:45.540848,2023-07-05 20:30:45.540848,06240,2023-07-05 20:10:00,2023-07-05 20:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,240.2,3.63,4.86,288.35,0.8,101391.0,37800.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,9.20183,0.0,28.8557,3.05101,0.0,0.0,284.95,,,,286.65,,284.95,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 20:42:36.154900,2023-07-05 20:42:36.154900,06240,2023-07-05 20:20:00,2023-07-05 20:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,236.9,3.58,5.25,288.35,0.79,101391.0,38400.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,9.12383,0.0,28.8557,3.04801,0.0,0.0,284.85,,,,286.65,,285.05,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 20:48:48.518604,2023-07-05 20:48:48.518604,06240,2023-07-05 20:30:00,2023-07-05 20:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,230.8,3.77,4.86,288.05,0.81,101391.0,37600.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,8.95717,0.0,28.8557,2.70801,0.0,0.0,284.85,,,,286.65,,285.25,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 21:00:35.222812,2023-07-05 21:00:35.222812,06240,2023-07-05 20:40:00,2023-07-05 20:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,234.3,3.23,5.52,287.75,0.82,101401.0,43500.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,8.85617,0.0,28.8557,1.14634,0.0,0.0,284.85,,,,286.65,,285.55,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 21:07:01.089758,2023-07-05 21:07:01.089758,06240,2023-07-05 20:50:00,2023-07-05 21:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,229.3,4.16,5.44,287.65,0.81,101401.0,45300.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,8.84817,0.0,28.8557,0.013,0.0,0.0,284.65,,,,286.65,,285.55,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-05 21:18:56.584854,2023-07-05 21:18:56.584854,06240,2023-07-05 21:00:00,2023-07-05 21:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,219.7,4.31,5.61,286.65,0.86,101411.0,45500.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,8.72617,0.0,28.8557,0.00800002,0.0,0.0,284.45,,,,286.05,,285.55,,,,290.75,,,1.0,0.0,2.0,,,b'',b'',b''
2023-07-05 21:30:48.736285,2023-07-05 21:30:48.736285,06240,2023-07-05 21:10:00,2023-07-05 21:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,218.4,3.79,4.7,287.05,0.84,101411.0,46100.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,8.4095,0.0,28.8557,0.00500001,0.0,0.0,284.45,,,,285.95,,285.55,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 21:36:57.232391,2023-07-05 21:36:57.232391,06240,2023-07-05 21:20:00,2023-07-05 21:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,216.0,4.06,5.05,286.15,0.87,101411.0,48000.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,8.07617,0.0,28.8557,0.0,0.0,0.0,284.05,,,,285.35,,285.85,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 21:48:56.219896,2023-07-05 21:48:56.219896,06240,2023-07-05 21:30:00,2023-07-05 21:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,208.3,3.93,4.95,285.75,0.89,101411.0,48300.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,7.66283,0.0,28.8557,0.0,0.0,0.0,283.95,,,,284.85,,285.75,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 22:00:46.905973,2023-07-05 22:00:46.905973,06240,2023-07-05 21:40:00,2023-07-05 21:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,205.7,3.44,4.49,285.25,0.91,101421.0,48800.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,7.4595,0.0,28.8557,0.0,0.0,0.0,283.95,,,,284.45,,285.25,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 22:07:04.580782,2023-07-05 22:07:04.580782,06240,2023-07-05 21:50:00,2023-07-05 22:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,213.5,3.27,4.14,285.25,0.91,101431.0,45000.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,7.3025,0.0,28.8557,0.0,0.0,0.0,283.95,,,,284.05,,285.25,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 22:19:01.194362,2023-07-05 22:19:01.194362,06240,2023-07-05 22:00:00,2023-07-05 22:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,217.0,3.58,4.47,285.25,0.91,101441.0,45600.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,7.2125,0.0,28.584,0.0,0.0,0.0,283.85,,,,283.85,,285.05,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 22:30:52.159846,2023-07-05 22:30:52.159846,06240,2023-07-05 22:10:00,2023-07-05 22:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,218.9,3.44,4.08,285.95,0.88,101451.0,47000.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,7.0825,0.0,28.004,0.0,0.0,0.0,284.15,,,,283.85,,285.05,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-05 22:37:01.436033,2023-07-05 22:37:01.436033,06240,2023-07-05 22:20:00,2023-07-05 22:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,212.6,3.15,3.71,285.75,0.89,101451.0,49700.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,6.8025,0.0,26.979,0.0,0.0,0.0,283.95,,,,283.85,,285.05,,,,290.75,,,3.0,0.0,1.0,,,b'',b'',b''
2023-07-05 22:48:53.640219,2023-07-05 22:48:53.640219,06240,2023-07-05 22:30:00,2023-07-05 22:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,212.4,2.78,3.54,285.45,0.9,101461.0,49500.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,6.6275,0.0,26.951,0.0,0.0,0.0,283.85,,,,283.85,,285.05,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-05 23:00:48.553020,2023-07-05 23:00:48.553020,06240,2023-07-05 22:40:00,2023-07-05 22:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,195.6,1.98,2.33,285.45,0.92,101461.0,47500.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,6.5565,0.0,26.873,0.0,0.0,0.0,284.15,,,,283.85,,285.05,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-05 23:06:59.800653,2023-07-05 23:06:59.800653,06240,2023-07-05 22:50:00,2023-07-05 23:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,187.6,1.98,2.2,285.55,0.93,101461.0,40200.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,6.5445,0.0,26.814,0.0,0.0,0.0,284.55,,,,283.85,,285.05,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-05 23:18:50.603494,2023-07-05 23:18:50.603494,06240,2023-07-05 23:00:00,2023-07-05 23:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,184.6,1.67,1.95,285.15,0.93,101461.0,33700.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,6.4405,0.0,26.811,0.0,0.0,0.0,284.15,,,,283.35,,284.95,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-05 23:30:49.294944,2023-07-05 23:30:49.294944,06240,2023-07-05 23:10:00,2023-07-05 23:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,172.8,1.4,2.08,285.35,0.94,101461.0,28400.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,6.10217,0.0,26.722,0.0,0.0,0.0,284.45,,,,283.35,,284.95,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-05 23:36:54.763949,2023-07-05 23:36:54.763949,06240,2023-07-05 23:20:00,2023-07-05 23:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,185.0,2.18,3.03,285.75,0.95,101471.0,27000.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,5.99017,0.0,26.703,0.0,0.0,0.0,285.05,,,,283.35,,284.95,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-05 23:48:46.784994,2023-07-05 23:48:46.784994,06240,2023-07-05 23:30:00,2023-07-05 23:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,173.1,2.55,3.01,286.15,0.95,101461.0,23900.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,5.95617,0.0,26.703,0.0,0.0,0.0,285.55,,,,283.35,,284.95,,,,290.75,,,3.0,0.0,3.0,,,b'',b'',b''
2023-07-06 00:01:03.037086,2023-07-06 00:01:03.037086,06240,2023-07-05 23:40:00,2023-07-05 23:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,174.3,2.57,3.21,286.65,0.95,101451.0,24700.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,5.7245,0.0,26.703,0.0,0.0,0.0,285.85,,,,283.35,,284.95,,,,290.75,,,2.0,0.0,3.0,,,b'',b'',b''
2023-07-06 00:07:07.438912,2023-07-06 00:07:07.438912,06240,2023-07-05 23:50:00,2023-07-06 00:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,161.4,2.49,2.97,286.55,0.94,101451.0,23900.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,5.3295,0.0,26.663,0.0,0.0,0.0,285.65,,,,283.35,,284.95,,,,290.75,,,3.0,0.0,2.0,,,b'',b'',b''
2023-07-06 00:18:52.891901,2023-07-06 00:18:52.891901,06240,2023-07-06 00:00:00,2023-07-06 00:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,162.1,2.76,3.05,286.45,0.94,101451.0,22900.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,5.2365,0.0,26.576,0.0,0.0,0.0,285.55,,,,283.35,,284.95,,,,290.75,,,2.0,0.0,3.0,,,b'',b'',b''
2023-07-06 00:30:54.983917,2023-07-06 00:30:54.983917,06240,2023-07-06 00:10:00,2023-07-06 00:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,157.2,2.9,3.38,286.45,0.94,101451.0,19800.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,5.1355,0.0,26.563,0.0,0.0,0.0,285.55,,,,283.35,,284.95,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-06 00:36:45.106042,2023-07-06 00:36:45.106042,06240,2023-07-06 00:20:00,2023-07-06 00:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,164.3,2.66,3.25,286.45,0.94,101461.0,17400.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,4.90383,0.0,26.558,0.0,0.0,0.0,285.65,,,,283.35,,284.95,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-06 00:48:51.728204,2023-07-06 00:48:51.728204,06240,2023-07-06 00:30:00,2023-07-06 00:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,164.7,2.47,3.42,286.15,0.95,101451.0,17300.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,4.60717,0.0,26.558,0.0,0.0,0.0,285.45,,,,283.35,,284.95,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-06 01:01:05.401315,2023-07-06 01:01:05.401315,06240,2023-07-06 00:40:00,2023-07-06 00:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,187.0,3.4,3.87,286.75,0.94,101461.0,20400.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,4.55333,0.0,26.558,0.0,0.0,0.0,285.85,,,,283.35,,284.95,,,,290.75,,,1.0,0.0,2.0,,,b'',b'',b''
2023-07-06 01:06:57.363141,2023-07-06 01:06:57.363141,06240,2023-07-06 00:50:00,2023-07-06 01:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,193.0,3.69,4.35,286.85,0.94,101451.0,20200.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,4.23167,0.0,26.44,0.0,0.0,0.0,285.95,,,,283.35,,284.95,,,,290.75,,,1.0,0.0,1.0,,,b'',b'',b''
2023-07-06 01:18:40.324843,2023-07-06 01:18:40.324843,06240,2023-07-06 01:00:00,2023-07-06 01:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,191.3,3.52,4.49,286.85,0.94,101451.0,22500.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,3.265,0.0,25.7417,0.0,0.0,0.0,286.05,,,,283.35,,284.95,,,,290.75,,,2.0,0.0,1.0,,,b'',b'',b''
2023-07-06 01:30:44.175333,2023-07-06 01:30:44.175333,06240,2023-07-06 01:10:00,2023-07-06 01:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,187.6,3.5,4.02,286.95,0.94,101451.0,20200.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,3.065,0.0,25.0283,0.0,0.0,0.0,286.15,,,,283.35,,284.95,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-07-06 01:36:58.043401,2023-07-06 01:36:58.043401,06240,2023-07-06 01:20:00,2023-07-06 01:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,184.7,3.44,4.1,287.15,0.94,101441.0,20800.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,3.057,0.0,24.605,0.0,0.0,0.0,286.25,,,,283.35,,284.95,,,,290.75,,,2.0,0.0,2.0,,,b'',b'',b''
