,grid_point,latitude,longitude,valid_datetime,batch_datetime,wind_speed_10m,wind_speed_50m,wind_blast_speed_10m,t_instant_ground_2m,td_instant_ground_2m,pres_instant_sea_0m,pres_instant_ground_0m,r_instant_ground_2m,rain_instant_ground_0m,grad_accum_ground_0m,tcc_instant_ground_0m,vis_instant_ground_0m
11133,136141,52.105,5.18,2022-05-28 20:00:00+00:00,2022-05-28 06:00:00+00:00,2.4079,4.7086163,8.318641,283.4746,277.97507,102010.57,101955.19,0.68678826,0.0,52929.0,0.0,50000.0
11134,136141,52.105,5.18,2022-05-28 21:00:00+00:00,2022-05-28 06:00:00+00:00,2.0000105,4.713026,4.420561,282.3369,277.9352,101981.61,101926.44,0.7388668,0.0,0.0,0.732605,50000.0
11135,136141,52.105,5.18,2022-05-28 22:00:00+00:00,2022-05-28 06:00:00+00:00,1.9258003,4.6187487,3.7506595,281.7932,279.0651,101931.17,101875.625,0.8294888,0.0,0.0,0.0026550293,50000.0
11136,136141,52.105,5.18,2022-05-28 23:00:00+00:00,2022-05-28 06:00:00+00:00,1.9635135,4.802635,3.633441,281.45312,278.10007,101867.66,101812.31,0.7938293,0.0,0.0,0.993103,50000.0
11137,136141,52.105,5.18,2022-05-29 00:00:00+00:00,2022-05-28 06:00:00+00:00,2.3753881,4.895029,4.4171715,282.41162,277.7742,101804.18,101747.94,0.7271641,7.748604e-07,0.0,0.99993896,50000.0
11138,136141,52.105,5.18,2022-05-29 01:00:00+00:00,2022-05-28 06:00:00+00:00,3.0665002,5.1196475,6.120567,282.15186,280.72086,101755.664,101700.69,0.9070811,4.1365623e-05,0.0,1.0,50000.0
11139,136141,52.105,5.18,2022-05-29 02:00:00+00:00,2022-05-28 06:00:00+00:00,2.2013948,4.4059772,5.6438723,282.11963,281.31213,101721.95,101665.875,0.9462738,0.0,0.0,0.22845459,5131.904
11140,136141,52.105,5.18,2022-05-29 03:00:00+00:00,2022-05-28 06:00:00+00:00,2.0633838,4.5180993,4.076716,281.81055,280.94022,101687.266,101631.81,0.9421847,0.0,0.0,3.0517578e-05,6224.511
11130,136141,52.105,5.18,2022-05-28 17:00:00+00:00,2022-05-28 06:00:00+00:00,5.343408,7.241156,11.58513,286.5786,277.09586,102093.11,102038.06,0.5259289,0.0,993177.0,0.9278259,50000.0
11335,136141,52.105,5.18,2022-05-30 06:00:00+00:00,2022-05-29 06:00:00+00:00,1.027143,2.130571,2.2232556,282.24976,278.96658,101378.73,101322.375,0.7986303,0.0,600597.0,0.9985657,50000.0
11333,136141,52.105,5.18,2022-05-30 04:00:00+00:00,2022-05-29 06:00:00+00:00,0.54468364,2.0801764,2.2733107,279.27563,277.30554,101349.62,101292.94,0.8713698,0.0,26660.0,0.05267334,50000.0
11334,136141,52.105,5.18,2022-05-30 05:00:00+00:00,2022-05-29 06:00:00+00:00,0.687312,2.3892791,1.6290758,280.0127,277.80264,101353.4,101296.94,0.8579417,0.0,315606.0,0.06939697,50000.0
11312,136141,52.105,5.18,2022-05-29 07:00:00+00:00,2022-05-29 06:00:00+00:00,5.0243177,6.965809,9.99123,285.0625,280.1996,101615.875,101560.56,0.72074133,0.0,1202348.5,0.9909973,50000.0
11313,136141,52.105,5.18,2022-05-29 08:00:00+00:00,2022-05-29 06:00:00+00:00,4.370992,5.9158587,10.290862,285.635,279.48697,101625.28,101570.625,0.6605751,6.556511e-07,1194728.0,0.98269653,50000.0
11314,136141,52.105,5.18,2022-05-29 09:00:00+00:00,2022-05-29 06:00:00+00:00,4.302521,5.79739,8.937634,286.17358,279.22647,101610.81,101554.69,0.6266536,1.1920929e-05,1584546.2,1.0,50000.0
11315,136141,52.105,5.18,2022-05-29 10:00:00+00:00,2022-05-29 06:00:00+00:00,4.1346693,5.675574,10.55992,283.98633,280.11417,101605.65,101551.06,0.7691852,7.748604e-06,316191.25,1.0,50000.0
11316,136141,52.105,5.18,2022-05-29 11:00:00+00:00,2022-05-29 06:00:00+00:00,3.5714786,4.813645,8.027235,284.6892,280.4157,101576.86,101523.06,0.7495922,7.033348e-06,754073.4,0.9997864,50000.0
11318,136141,52.105,5.18,2022-05-29 13:00:00+00:00,2022-05-29 06:00:00+00:00,4.147278,5.5261173,8.80489,286.5249,278.60205,101547.16,101492.625,0.58656675,1.3113022e-06,1481709.0,0.99993896,50000.0
11319,136141,52.105,5.18,2022-05-29 14:00:00+00:00,2022-05-29 06:00:00+00:00,4.310823,5.765553,9.04613,286.5293,278.5397,101535.1,101480.44,0.5836521,1.4305115e-06,1407595.0,0.99783325,50000.0
11320,136141,52.105,5.18,2022-05-29 15:00:00+00:00,2022-05-29 06:00:00+00:00,5.059099,6.776262,10.477085,285.6084,278.90616,101517.35,101464.19,0.6358375,5.1259995e-06,1160785.0,0.99765015,50000.0
11321,136141,52.105,5.18,2022-05-29 16:00:00+00:00,2022-05-29 06:00:00+00:00,5.1136045,6.924189,10.299621,285.8545,278.34842,101485.68,101430.81,0.60213137,1.4305115e-06,1162335.0,0.95877075,50000.0
11317,136141,52.105,5.18,2022-05-29 12:00:00+00:00,2022-05-29 06:00:00+00:00,4.1962233,5.605704,8.771722,286.12256,279.14917,101552.945,101498.0,0.625355,2.9802322e-06,1611505.5,0.9998474,50000.0
11323,136141,52.105,5.18,2022-05-29 18:00:00+00:00,2022-05-29 06:00:00+00:00,4.137251,5.6081567,9.664594,284.896,278.38727,101481.8,101425.625,0.6427205,3.33786e-06,625708.0,0.9888611,50000.0
11322,136141,52.105,5.18,2022-05-29 17:00:00+00:00,2022-05-29 06:00:00+00:00,4.912658,6.6600194,10.29102,285.1277,278.44666,101481.56,101427.19,0.63565546,2.2649765e-06,854862.0,0.9793091,50000.0
11331,136141,52.105,5.18,2022-05-30 02:00:00+00:00,2022-05-29 06:00:00+00:00,1.125327,3.4442313,2.3460793,280.9756,278.05905,101362.336,101305.25,0.81729996,0.0,0.0,0.05316162,50000.0
11330,136141,52.105,5.18,2022-05-30 01:00:00+00:00,2022-05-29 06:00:00+00:00,1.2389984,3.4553194,2.3460863,281.15137,278.5486,101381.63,101325.875,0.8358855,0.0,0.0,0.9974365,50000.0
11329,136141,52.105,5.18,2022-05-30 00:00:00+00:00,2022-05-29 06:00:00+00:00,1.2492883,3.4465046,2.2884157,280.9922,278.7379,101394.055,101339.125,0.85623324,0.0,0.0,0.9941101,50000.0
11328,136141,52.105,5.18,2022-05-29 23:00:00+00:00,2022-05-29 06:00:00+00:00,1.2087091,3.465573,2.4435542,280.95044,279.02914,101407.6,101352.94,0.8760698,0.0,0.0,0.828949,50000.0
11332,136141,52.105,5.18,2022-05-30 03:00:00+00:00,2022-05-29 06:00:00+00:00,1.2904032,3.081743,2.4236789,279.8606,277.7157,101354.57,101300.0,0.8615889,0.0,0.0,0.17926025,50000.0
11326,136141,52.105,5.18,2022-05-29 21:00:00+00:00,2022-05-29 06:00:00+00:00,1.3442582,3.5064485,3.3831573,281.94922,280.12097,101439.734,101385.81,0.8824538,0.0,0.0,0.92251587,50000.0
11325,136141,52.105,5.18,2022-05-29 20:00:00+00:00,2022-05-29 06:00:00+00:00,1.8271939,3.8817847,3.7708116,282.64258,281.0729,101471.234,101417.0,0.89891714,0.0,9991.0,0.7029419,50000.0
11324,136141,52.105,5.18,2022-05-29 19:00:00+00:00,2022-05-29 06:00:00+00:00,2.0577512,3.248951,9.15049,282.86328,281.23508,101483.57,101431.125,0.89555955,2.4199486e-05,91858.0,1.0,50000.0
11327,136141,52.105,5.18,2022-05-29 22:00:00+00:00,2022-05-29 06:00:00+00:00,1.289074,3.6043792,2.4693131,281.40356,279.55923,101429.12,101374.56,0.8813026,0.0,0.0,0.80892944,50000.0
11526,136141,52.105,5.18,2022-05-31 05:00:00+00:00,2022-05-30 06:00:00+00:00,1.0963616,3.4534307,2.0834088,280.55737,278.3978,101360.11,101303.94,0.86117625,0.0,237082.0,0.99612427,50000.0
11505,136141,52.105,5.18,2022-05-30 08:00:00+00:00,2022-05-30 06:00:00+00:00,1.1327891,1.4046094,3.8136914,284.6377,277.86328,101367.95,101313.125,0.6304245,7.748604e-07,1240476.6,0.75183105,50000.0
11506,136141,52.105,5.18,2022-05-30 09:00:00+00:00,2022-05-30 06:00:00+00:00,1.2615831,1.5400021,4.328465,285.56104,277.73642,101352.59,101297.69,0.5880649,1.5497208e-06,1686890.9,0.95440674,50000.0
11507,136141,52.105,5.18,2022-05-30 10:00:00+00:00,2022-05-30 06:00:00+00:00,1.5170397,1.8311604,4.828425,286.28198,277.79556,101372.42,101316.56,0.5632837,4.3213367e-06,1814575.1,0.99716187,50000.0
11508,136141,52.105,5.18,2022-05-30 11:00:00+00:00,2022-05-30 06:00:00+00:00,3.0654485,3.9153428,8.185718,285.49805,278.93524,101415.56,101361.81,0.6417437,8.46386e-06,979595.56,0.98825073,50000.0
11509,136141,52.105,5.18,2022-05-30 12:00:00+00:00,2022-05-30 06:00:00+00:00,2.6449194,3.284014,6.9426236,285.55713,279.05804,101440.02,101386.31,0.64467293,9.775162e-06,1337152.5,1.0,50000.0
11510,136141,52.105,5.18,2022-05-30 13:00:00+00:00,2022-05-30 06:00:00+00:00,2.113256,2.5639987,5.9843626,286.80054,279.2627,101417.29,101363.75,0.6029246,1.3113022e-06,1454589.5,0.9466858,50000.0
11511,136141,52.105,5.18,2022-05-30 14:00:00+00:00,2022-05-30 06:00:00+00:00,1.8285726,2.1336677,5.791699,287.35303,278.97003,101411.125,101356.31,0.570118,2.0861626e-06,2201793.0,0.9715576,50000.0
11512,136141,52.105,5.18,2022-05-30 15:00:00+00:00,2022-05-30 06:00:00+00:00,2.5431318,3.0516624,6.1161656,287.30518,279.47693,101412.29,101357.875,0.5919686,3.516674e-06,1480505.0,0.9923401,50000.0
11513,136141,52.105,5.18,2022-05-30 16:00:00+00:00,2022-05-30 06:00:00+00:00,1.6818714,1.9557933,6.2032833,287.187,279.37607,101387.125,101332.94,0.5924569,1.4305115e-06,1360351.0,0.99990845,50000.0
11514,136141,52.105,5.18,2022-05-30 17:00:00+00:00,2022-05-30 06:00:00+00:00,2.3189323,2.8115578,5.290548,286.79175,279.01334,101382.69,101328.625,0.5930063,2.6226044e-06,881588.0,1.0,50000.0
11515,136141,52.105,5.18,2022-05-30 18:00:00+00:00,2022-05-30 06:00:00+00:00,1.986027,2.4314327,5.285639,286.26147,279.2898,101402.2,101348.06,0.6257062,0.0,583751.0,0.9951477,50000.0
11504,136141,52.105,5.18,2022-05-30 07:00:00+00:00,2022-05-30 06:00:00+00:00,1.2090935,1.43397,3.5288656,283.6621,278.02484,101344.8,101290.19,0.6804896,8.940697e-07,790201.9,0.9842529,50000.0
11517,136141,52.105,5.18,2022-05-30 20:00:00+00:00,2022-05-30 06:00:00+00:00,1.562879,3.6811297,3.5060253,284.06128,278.98468,101457.5,101402.875,0.70828736,0.0,59620.0,0.00045776367,50000.0
11527,136141,52.105,5.18,2022-05-31 06:00:00+00:00,2022-05-30 06:00:00+00:00,1.148676,2.4273596,2.5653656,282.91467,278.89737,101345.86,101289.94,0.76026183,0.0,679432.0,0.8190613,50000.0
11518,136141,52.105,5.18,2022-05-30 21:00:00+00:00,2022-05-30 06:00:00+00:00,1.5282196,4.2389503,2.8542597,282.69873,278.51227,101459.94,101404.625,0.7507384,0.0,0.0,0.96710205,50000.0
11519,136141,52.105,5.18,2022-05-30 22:00:00+00:00,2022-05-30 06:00:00+00:00,1.389263,4.1493883,2.8053231,281.8755,278.47205,101437.766,101381.81,0.7912357,0.0,0.0,0.97421265,50000.0
11520,136141,52.105,5.18,2022-05-30 23:00:00+00:00,2022-05-30 06:00:00+00:00,1.1767622,3.949875,2.5642953,281.23657,278.27655,101424.91,101369.06,0.81520754,0.0,0.0,0.90960693,50000.0
11521,136141,52.105,5.18,2022-05-31 00:00:00+00:00,2022-05-30 06:00:00+00:00,1.0540726,3.5655959,2.2058485,280.60083,278.359,101406.46,101350.625,0.85649824,0.0,0.0,0.7696533,50000.0
11522,136141,52.105,5.18,2022-05-31 01:00:00+00:00,2022-05-30 06:00:00+00:00,1.2126744,3.80641,2.2359529,280.0276,278.35147,101390.414,101334.56,0.8901747,0.0,0.0,0.94607544,50000.0
11523,136141,52.105,5.18,2022-05-31 02:00:00+00:00,2022-05-30 06:00:00+00:00,1.2263048,3.9015472,2.3604672,279.7473,278.33795,101370.805,101314.81,0.90663904,0.0,0.0,0.99728394,50000.0
11524,136141,52.105,5.18,2022-05-31 03:00:00+00:00,2022-05-30 06:00:00+00:00,1.1264982,3.6009474,2.272104,279.63574,278.20847,101369.02,101312.69,0.90534985,0.0,0.0,0.9999695,50000.0
11525,136141,52.105,5.18,2022-05-31 04:00:00+00:00,2022-05-30 06:00:00+00:00,1.1190206,3.6445892,2.0770907,279.63428,278.10757,101368.63,101312.375,0.89962816,0.0,19137.0,0.99993896,50000.0
11516,136141,52.105,5.18,2022-05-30 19:00:00+00:00,2022-05-30 06:00:00+00:00,1.925081,2.8865066,4.2683134,285.60913,279.60614,101430.92,101375.94,0.6673323,0.0,313203.0,0.9005432,50000.0
11718,136141,52.105,5.18,2022-06-01 05:00:00+00:00,2022-05-31 06:00:00+00:00,1.8851421,3.7485516,3.5090115,282.20386,281.65372,101342.836,101287.0,0.9632338,0.0,317332.0,0.013122559,3034.8926
11696,136141,52.105,5.18,2022-05-31 07:00:00+00:00,2022-05-31 06:00:00+00:00,1.5851982,2.6574175,3.6671538,285.43213,277.742,101334.984,101279.56,0.59334457,0.0,698591.1,0.9999695,50000.0
11697,136141,52.105,5.18,2022-05-31 08:00:00+00:00,2022-05-31 06:00:00+00:00,1.8844938,2.4213736,4.377243,286.9912,277.54144,101288.484,101234.81,0.5283409,0.0,1068200.2,0.9743042,50000.0
11698,136141,52.105,5.18,2022-05-31 09:00:00+00:00,2022-05-31 06:00:00+00:00,1.4940176,1.7851211,5.063268,288.92773,276.99057,101286.055,101232.06,0.44853693,0.0,2054358.6,0.9998474,50000.0
11699,136141,52.105,5.18,2022-05-31 10:00:00+00:00,2022-05-31 06:00:00+00:00,1.332057,1.6045132,5.2432795,290.25586,275.99094,101276.65,101222.625,0.3840376,0.0,2508600.0,0.9349365,50000.0
11700,136141,52.105,5.18,2022-05-31 11:00:00+00:00,2022-05-31 06:00:00+00:00,1.4664768,1.7113303,5.638205,291.01147,275.73087,101229.34,101175.375,0.35957754,0.0,2784759.0,0.5696106,50000.0
11701,136141,52.105,5.18,2022-05-31 12:00:00+00:00,2022-05-31 06:00:00+00:00,1.4989156,1.80293,5.5559425,291.45483,275.6833,101211.875,101157.69,0.34859073,0.0,2494497.0,0.911438,50000.0
11702,136141,52.105,5.18,2022-05-31 13:00:00+00:00,2022-05-31 06:00:00+00:00,2.0343413,2.5057685,6.0408688,291.70972,275.41833,101209.16,101154.81,0.3365512,0.0,2003414.0,0.998291,50000.0
11703,136141,52.105,5.18,2022-05-31 14:00:00+00:00,2022-05-31 06:00:00+00:00,2.2070787,2.7317162,6.1739936,291.82202,275.5703,101187.51,101133.44,0.33787882,0.0,1799213.0,0.97164917,50000.0
11704,136141,52.105,5.18,2022-05-31 15:00:00+00:00,2022-05-31 06:00:00+00:00,1.8339186,2.25459,6.1737113,292.0869,275.55057,101163.72,101109.31,0.33176017,0.0,1898522.0,0.8403015,50000.0
11705,136141,52.105,5.18,2022-05-31 16:00:00+00:00,2022-05-31 06:00:00+00:00,1.414839,1.6540805,5.584468,291.99902,275.74,101156.34,101101.75,0.33815366,0.0,1648509.0,0.999115,50000.0
11706,136141,52.105,5.18,2022-05-31 17:00:00+00:00,2022-05-31 06:00:00+00:00,2.2050838,3.206979,4.9200068,290.29077,276.4866,101167.414,101105.56,0.39699167,0.0,218230.0,1.0,50000.0
11719,136141,52.105,5.18,2022-06-01 06:00:00+00:00,2022-05-31 06:00:00+00:00,2.8377316,3.8032877,5.632407,283.83423,282.65665,101365.38,101309.875,0.9239267,0.0,672279.0,0.9975281,50000.0
11708,136141,52.105,5.18,2022-05-31 19:00:00+00:00,2022-05-31 06:00:00+00:00,2.1103776,4.1212945,6.5404596,283.89526,282.2721,101301.22,101247.44,0.8961382,0.0,85203.0,1.0,50000.0
11709,136141,52.105,5.18,2022-05-31 20:00:00+00:00,2022-05-31 06:00:00+00:00,0.19667906,1.3135165,3.817149,283.77808,281.9811,101321.13,101266.0,0.88576275,0.0,10667.0,0.9747009,50000.0
11710,136141,52.105,5.18,2022-05-31 21:00:00+00:00,2022-05-31 06:00:00+00:00,0.6450152,1.4787055,1.9845561,283.02637,281.8424,101338.25,101282.875,0.9226283,0.0,-520.0,0.3529663,50000.0
11711,136141,52.105,5.18,2022-05-31 22:00:00+00:00,2022-05-31 06:00:00+00:00,0.4211396,1.6023968,1.1091497,282.17773,281.4145,101345.305,101289.06,0.94902635,0.0,0.0,0.9955139,4600.6113
11712,136141,52.105,5.18,2022-05-31 23:00:00+00:00,2022-05-31 06:00:00+00:00,0.99276763,1.486237,1.7154026,281.64282,281.22192,101331.37,101276.44,0.97156376,0.0,0.0,1.0,2547.3384
11713,136141,52.105,5.18,2022-06-01 00:00:00+00:00,2022-05-31 06:00:00+00:00,1.0211229,3.042096,1.9534847,281.76,281.16943,101326.125,101270.31,0.96025664,0.0,0.0,1.0,3263.4626
11714,136141,52.105,5.18,2022-06-01 01:00:00+00:00,2022-05-31 06:00:00+00:00,1.5057002,3.6378958,2.7067194,282.25854,281.37634,101321.57,101265.81,0.94147307,0.0005418062,0.0,1.0,3725.758
11715,136141,52.105,5.18,2022-06-01 02:00:00+00:00,2022-05-31 06:00:00+00:00,1.4092402,1.9102287,4.1047482,282.57617,282.09656,101312.86,101257.31,0.9674285,0.0,0.0,1.0,2767.0396
11716,136141,52.105,5.18,2022-06-01 03:00:00+00:00,2022-05-31 06:00:00+00:00,1.2458966,3.1194906,3.0647023,281.90747,281.48483,101318.734,101263.06,0.9711368,0.0,411.0,0.038848877,2568.3008
11717,136141,52.105,5.18,2022-06-01 04:00:00+00:00,2022-05-31 06:00:00+00:00,1.3731843,3.3411443,2.4963405,281.53418,281.07867,101328.484,101273.06,0.96933705,0.0,29416.0,0.0132751465,2660.0469
11707,136141,52.105,5.18,2022-05-31 18:00:00+00:00,2022-05-31 06:00:00+00:00,3.6514156,5.17732,16.697323,284.42285,282.14355,101367.22,101313.875,0.85821944,0.0009468794,60901.0,1.0,6192.74
11911,136141,52.105,5.18,2022-06-02 06:00:00+00:00,2022-06-01 06:00:00+00:00,0.20363489,0.4607501,1.2921762,282.38184,280.1926,102173.555,102117.25,0.86142117,0.0,794322.0,0.0,50000.0
11909,136141,52.105,5.18,2022-06-02 04:00:00+00:00,2022-06-01 06:00:00+00:00,0.25480756,1.7305346,1.2335879,278.55542,278.21353,102063.73,102007.75,0.9760151,0.0,32836.0,0.0184021,2348.6555
11910,136141,52.105,5.18,2022-06-02 05:00:00+00:00,2022-06-01 06:00:00+00:00,0.6449952,0.48025873,1.2598491,279.52905,278.70538,102135.16,102078.875,0.9443074,0.0,328796.0,0.0029907227,5601.943
11888,136141,52.105,5.18,2022-06-01 07:00:00+00:00,2022-06-01 06:00:00+00:00,2.935119,3.8900735,6.203056,286.1521,283.68906,101373.664,101317.94,0.849433,0.0,1275420.1,0.49887085,50000.0
11889,136141,52.105,5.18,2022-06-01 08:00:00+00:00,2022-06-01 06:00:00+00:00,3.2479732,4.3254776,7.0115547,287.23218,283.30093,101405.734,101351.25,0.7714748,0.0,1630020.5,0.9999695,50000.0
11890,136141,52.105,5.18,2022-06-01 09:00:00+00:00,2022-06-01 06:00:00+00:00,3.454149,4.7906218,7.640332,287.82617,282.41418,101383.3,101328.06,0.6992232,1.1920929e-06,1174139.4,1.0,50000.0
11891,136141,52.105,5.18,2022-06-01 10:00:00+00:00,2022-06-01 06:00:00+00:00,4.934552,6.6401443,10.860768,288.63306,282.01828,101410.75,101356.06,0.6466414,0.0,2070108.9,0.015014648,50000.0
11892,136141,52.105,5.18,2022-06-01 11:00:00+00:00,2022-06-01 06:00:00+00:00,5.5587025,7.5545,11.66956,289.219,281.279,101450.6,101395.5,0.59225875,0.0,2959239.2,0.0,50000.0
11894,136141,52.105,5.18,2022-06-01 13:00:00+00:00,2022-06-01 06:00:00+00:00,5.8353376,7.8898125,11.6063595,288.41333,280.52136,101524.39,101469.75,0.5923956,2.3841858e-06,1489935.0,0.99993896,50000.0
11895,136141,52.105,5.18,2022-06-01 14:00:00+00:00,2022-06-01 06:00:00+00:00,5.735709,7.721026,11.724895,288.41382,280.79523,101564.516,101508.375,0.6035801,1.5497208e-06,1389591.0,0.9935608,50000.0
11896,136141,52.105,5.18,2022-06-01 15:00:00+00:00,2022-06-01 06:00:00+00:00,5.139203,6.926607,11.586385,287.94995,281.43546,101601.625,101547.375,0.64940214,0.0,1395477.0,0.98931885,50000.0
11897,136141,52.105,5.18,2022-06-01 16:00:00+00:00,2022-06-01 06:00:00+00:00,4.890601,6.61332,10.484241,287.88306,281.0944,101637.37,101582.75,0.63739353,5.9604645e-07,1242520.0,0.86868286,50000.0
11893,136141,52.105,5.18,2022-06-01 12:00:00+00:00,2022-06-01 06:00:00+00:00,5.694202,7.642427,11.9280405,288.18433,280.8545,101490.88,101437.5,0.6150552,3.5762787e-06,2230710.0,0.99993896,50000.0
11899,136141,52.105,5.18,2022-06-01 18:00:00+00:00,2022-06-01 06:00:00+00:00,3.9731824,5.344338,8.980932,286.91455,281.02536,101723.38,101669.06,0.6755409,0.0,798400.0,0.12313843,50000.0
11898,136141,52.105,5.18,2022-06-01 17:00:00+00:00,2022-06-01 06:00:00+00:00,4.4568734,5.987008,9.884374,287.58057,280.9842,101680.625,101626.19,0.64500797,0.0,1150585.0,0.36257935,50000.0
11907,136141,52.105,5.18,2022-06-02 02:00:00+00:00,2022-06-01 06:00:00+00:00,0.7107202,2.8705146,2.1809587,279.79834,279.2928,102005.19,101949.69,0.96534777,0.0,0.0,0.0054016113,2893.3845
11906,136141,52.105,5.18,2022-06-02 01:00:00+00:00,2022-06-01 06:00:00+00:00,1.2140764,3.7436893,2.1827865,280.3833,279.6804,102000.984,101945.75,0.9527589,0.0,0.0,0.0021362305,4040.6145
11905,136141,52.105,5.18,2022-06-02 00:00:00+00:00,2022-06-01 06:00:00+00:00,1.1542639,3.317792,2.0620406,281.2207,280.1597,101975.016,101919.81,0.92974085,0.0,0.0,0.0,50000.0
11904,136141,52.105,5.18,2022-06-01 23:00:00+00:00,2022-06-01 06:00:00+00:00,1.0929958,2.68758,2.1285615,282.406,280.77295,101941.67,101886.69,0.8944778,0.0,0.0,0.0,50000.0
11908,136141,52.105,5.18,2022-06-02 03:00:00+00:00,2022-06-01 06:00:00+00:00,0.68565875,2.8606706,1.350388,279.05884,278.66513,102025.1,101969.5,0.9727793,0.0,0.0,0.011169434,2489.4072
11902,136141,52.105,5.18,2022-06-01 21:00:00+00:00,2022-06-01 06:00:00+00:00,1.4565822,3.7473123,3.8730326,283.7058,281.0639,101864.61,101809.75,0.83623254,0.0,0.0,0.9744873,50000.0
11901,136141,52.105,5.18,2022-06-01 20:00:00+00:00,2022-06-01 06:00:00+00:00,2.111048,4.4536366,5.8159757,284.7871,281.11465,101806.37,101751.44,0.78102607,0.0,71886.0,0.0,50000.0
11900,136141,52.105,5.18,2022-06-01 19:00:00+00:00,2022-06-01 06:00:00+00:00,3.1392996,4.7599397,7.7860794,286.1057,280.93045,101755.516,101700.75,0.7071423,0.0,411201.0,0.02923584,50000.0
11903,136141,52.105,5.18,2022-06-01 22:00:00+00:00,2022-06-01 06:00:00+00:00,1.1629436,2.9584346,2.6664205,283.66968,280.9702,101905.69,101850.69,0.83312124,0.0,0.0,0.4359436,50000.0
12102,136141,52.105,5.18,2022-06-03 05:00:00+00:00,2022-06-02 06:00:00+00:00,3.278978,5.918504,6.1790366,283.7107,280.58173,102000.29,101944.125,0.809165,0.0,328231.0,0.0014953613,50000.0
12080,136141,52.105,5.18,2022-06-02 07:00:00+00:00,2022-06-02 06:00:00+00:00,1.3403431,1.6829697,3.9760036,286.20288,281.08707,102117.08,102061.375,0.7105326,0.0,1337744.6,0.00012207031,50000.0
12081,136141,52.105,5.18,2022-06-02 08:00:00+00:00,2022-06-02 06:00:00+00:00,0.86751467,0.9750724,3.9505558,287.46143,280.03485,102244.97,102189.56,0.60918313,0.0,1881801.5,0.009338379,50000.0
12082,136141,52.105,5.18,2022-06-02 09:00:00+00:00,2022-06-02 06:00:00+00:00,1.169952,1.3163786,4.6208086,288.70264,279.39688,102235.55,102180.19,0.5382595,0.0,2348736.5,0.23703003,50000.0
12083,136141,52.105,5.18,2022-06-02 10:00:00+00:00,2022-06-02 06:00:00+00:00,1.2471694,1.3521637,5.010997,289.83472,278.8833,102245.27,102190.0,0.48334265,0.0,2736584.2,0.7611084,50000.0
12084,136141,52.105,5.18,2022-06-02 11:00:00+00:00,2022-06-02 06:00:00+00:00,1.2867403,1.4169977,5.3869877,290.8025,278.73248,102205.67,102150.75,0.44983387,0.0,2995650.0,0.0002746582,50000.0
12085,136141,52.105,5.18,2022-06-02 12:00:00+00:00,2022-06-02 06:00:00+00:00,1.0822759,1.1648822,5.348713,291.61548,278.905,102172.79,102117.625,0.4323774,0.0,3124480.5,0.88238525,50000.0
12086,136141,52.105,5.18,2022-06-02 13:00:00+00:00,2022-06-02 06:00:00+00:00,1.8627292,2.1663902,6.0781727,292.58667,279.1849,102145.56,102089.81,0.41493642,0.0,2869511.5,0.99490356,50000.0
12087,136141,52.105,5.18,2022-06-02 14:00:00+00:00,2022-06-02 06:00:00+00:00,2.736289,3.2426264,7.230799,292.8706,278.4709,102111.27,102056.19,0.38809597,0.0,2633337.0,0.992157,50000.0
12088,136141,52.105,5.18,2022-06-02 15:00:00+00:00,2022-06-02 06:00:00+00:00,2.7225866,3.339403,7.2852764,292.64648,278.05328,102076.12,102021.44,0.38216007,0.0,2167066.0,0.99938965,50000.0
12089,136141,52.105,5.18,2022-06-02 16:00:00+00:00,2022-06-02 06:00:00+00:00,3.2441437,4.1385837,7.390757,292.29956,278.37146,102067.625,102012.75,0.39932615,0.0,1678362.0,0.9941101,50000.0
12090,136141,52.105,5.18,2022-06-02 17:00:00+00:00,2022-06-02 06:00:00+00:00,3.1601818,4.074729,7.431938,291.84863,278.77368,102069.76,102014.31,0.4223364,0.0,1367865.0,0.3032837,50000.0
12103,136141,52.105,5.18,2022-06-03 06:00:00+00:00,2022-06-02 06:00:00+00:00,3.9109635,5.649893,7.6592903,285.7395,281.1071,101977.44,101921.69,0.7332675,0.0,791384.0,0.0,50000.0
12092,136141,52.105,5.18,2022-06-02 19:00:00+00:00,2022-06-02 06:00:00+00:00,3.1313474,4.993681,7.1332583,288.90625,281.3684,102066.37,102012.44,0.6077928,0.0,426475.0,6.1035156e-05,50000.0
12093,136141,52.105,5.18,2022-06-02 20:00:00+00:00,2022-06-02 06:00:00+00:00,2.6639607,5.3669033,5.759221,287.0315,280.40375,102092.03,102037.81,0.6424459,0.0,77365.0,0.0,50000.0
12094,136141,52.105,5.18,2022-06-02 21:00:00+00:00,2022-06-02 06:00:00+00:00,2.620181,5.7389765,5.0297623,285.7234,280.85876,102114.0,102059.5,0.7219142,0.0,0.0,0.0,50000.0
12095,136141,52.105,5.18,2022-06-02 22:00:00+00:00,2022-06-02 06:00:00+00:00,3.0233383,6.6196504,5.6101203,285.05615,281.63794,102098.42,102043.44,0.7949729,0.0,0.0,0.64294434,50000.0
12096,136141,52.105,5.18,2022-06-02 23:00:00+00:00,2022-06-02 06:00:00+00:00,3.4013684,6.6298623,6.4559937,285.33423,281.75604,102094.24,102038.31,0.7872212,0.0,0.0,0.7635803,50000.0
