,grid_point,latitude,longitude,valid_datetime,batch_datetime,wind_speed_10m,wind_speed_50m,wind_blast_speed_10m,t_instant_ground_2m,td_instant_ground_2m,pres_instant_sea_0m,pres_instant_ground_0m,r_instant_ground_2m,rain_instant_ground_0m,grad_accum_ground_0m,tcc_instant_ground_0m,vis_instant_ground_0m
9638,136141,52.105,5.18,2023-05-20 13:00:00+00:00,2023-05-20 06:00:00+00:00,5.3962336,7.3528996,12.725549,291.8203,281.58478,102180.266,102125.81,0.5130664,0.0,1506265.0,0.99432373,50000.0
9639,136141,52.105,5.18,2023-05-20 14:00:00+00:00,2023-05-20 06:00:00+00:00,5.0116477,6.8266864,11.052639,291.30493,281.86566,102168.41,102114.625,0.54024214,0.0,1018511.0,0.9998779,50000.0
9640,136141,52.105,5.18,2023-05-20 15:00:00+00:00,2023-05-20 06:00:00+00:00,5.0324497,6.9003034,10.021325,291.7163,282.04865,102124.08,102069.69,0.5327501,0.0,1115042.0,0.9423218,50000.0
9641,136141,52.105,5.18,2023-05-20 16:00:00+00:00,2023-05-20 06:00:00+00:00,5.104873,7.007668,10.252569,291.6587,281.7428,102091.1,102036.875,0.5238084,0.0,1048224.0,0.95581055,50000.0
9654,136141,52.105,5.18,2023-05-21 05:00:00+00:00,2023-05-20 06:00:00+00:00,3.5877001,5.7044783,6.7154856,286.43408,283.30563,101871.35,101816.06,0.81295186,0.0,237413.0,0.33099365,50000.0
9643,136141,52.105,5.18,2023-05-20 18:00:00+00:00,2023-05-20 06:00:00+00:00,3.998414,5.8912773,9.44665,290.61987,282.48495,102075.16,102020.44,0.5879422,0.0,380137.0,0.9100647,50000.0
9644,136141,52.105,5.18,2023-05-20 19:00:00+00:00,2023-05-20 06:00:00+00:00,2.9916308,5.2837906,7.4762616,289.72144,282.82523,102055.34,102000.625,0.6368468,0.0,164803.0,0.8253784,50000.0
9645,136141,52.105,5.18,2023-05-20 20:00:00+00:00,2023-05-20 06:00:00+00:00,2.5233173,5.346378,5.533983,288.22998,282.63815,102087.95,102034.06,0.6917789,0.0,19289.0,0.9182739,50000.0
9646,136141,52.105,5.18,2023-05-20 21:00:00+00:00,2023-05-20 06:00:00+00:00,2.892425,5.5892096,5.3868012,288.18945,282.36505,102099.58,102045.06,0.68092996,0.0,0.0,0.9999695,50000.0
9647,136141,52.105,5.18,2023-05-20 22:00:00+00:00,2023-05-20 06:00:00+00:00,2.9139748,5.374739,5.52598,288.07935,282.36795,102077.39,102022.94,0.68590474,0.0,0.0,0.9984741,50000.0
9648,136141,52.105,5.18,2023-05-20 23:00:00+00:00,2023-05-20 06:00:00+00:00,3.208027,5.6262627,5.99918,287.91772,282.36142,102015.83,101961.25,0.69271064,0.0,0.0,1.0,50000.0
9649,136141,52.105,5.18,2023-05-21 00:00:00+00:00,2023-05-20 06:00:00+00:00,3.6108813,5.9967346,6.727983,287.77783,282.5159,101966.89,101912.25,0.7063063,0.0,0.0,1.0,50000.0
9650,136141,52.105,5.18,2023-05-21 01:00:00+00:00,2023-05-20 06:00:00+00:00,3.4706976,5.6702833,7.076303,287.54053,282.6495,101930.87,101876.375,0.7238235,0.0,0.0,0.9979248,50000.0
9651,136141,52.105,5.18,2023-05-21 02:00:00+00:00,2023-05-20 06:00:00+00:00,3.8403912,6.126308,7.163306,287.33447,282.69727,101891.99,101837.31,0.736092,0.0,0.0,0.99954224,50000.0
9652,136141,52.105,5.18,2023-05-21 03:00:00+00:00,2023-05-20 06:00:00+00:00,3.1796093,5.2453027,7.165804,287.1443,282.72647,101878.266,101823.25,0.746682,0.0,0.0,0.99935913,50000.0
9642,136141,52.105,5.18,2023-05-20 17:00:00+00:00,2023-05-20 06:00:00+00:00,4.9648757,6.78171,9.987584,291.28247,282.00003,102070.766,102016.19,0.5458582,0.0,622332.0,0.92456055,50000.0
9847,136141,52.105,5.18,2023-05-22 06:00:00+00:00,2023-05-21 06:00:00+00:00,1.5050514,2.3236606,3.2998877,290.56177,288.1082,101448.625,101392.44,0.85465163,0.0,686247.0,0.10131836,50000.0
9845,136141,52.105,5.18,2023-05-22 04:00:00+00:00,2023-05-21 06:00:00+00:00,1.0149357,3.0923285,1.9937186,288.09546,287.40793,101438.39,101382.44,0.9556347,0.0,4254.0,0.91729736,3698.4907
9846,136141,52.105,5.18,2023-05-22 05:00:00+00:00,2023-05-21 06:00:00+00:00,1.1873294,3.3161838,2.282231,288.80322,287.61365,101431.55,101374.5,0.9258649,0.0,238882.0,0.0,50000.0
9824,136141,52.105,5.18,2023-05-21 07:00:00+00:00,2023-05-21 06:00:00+00:00,4.1039267,5.657836,8.260395,288.57495,283.69562,101868.59,101814.19,0.72602165,0.0,1070685.5,0.9913635,50000.0
9825,136141,52.105,5.18,2023-05-21 08:00:00+00:00,2023-05-21 06:00:00+00:00,4.3311644,5.9086804,9.0331135,289.83325,284.3299,101828.75,101774.31,0.6992114,0.0,1617791.2,0.9929199,50000.0
9826,136141,52.105,5.18,2023-05-21 09:00:00+00:00,2023-05-21 06:00:00+00:00,4.4550376,6.0490327,9.44625,291.25806,284.99768,101819.766,101765.0,0.66767067,0.0,2158334.0,0.9794922,50000.0
9827,136141,52.105,5.18,2023-05-21 10:00:00+00:00,2023-05-21 06:00:00+00:00,4.528102,6.1591096,9.572812,292.08423,285.3095,101814.01,101759.44,0.6474216,0.0,2201870.2,1.0,50000.0
9828,136141,52.105,5.18,2023-05-21 11:00:00+00:00,2023-05-21 06:00:00+00:00,4.8924265,6.6365757,10.361795,293.36572,286.0088,101789.77,101735.375,0.6256466,0.0,2473842.0,0.9239197,50000.0
9830,136141,52.105,5.18,2023-05-21 13:00:00+00:00,2023-05-21 06:00:00+00:00,4.4671626,5.959394,10.274328,295.1726,286.90707,101683.97,101630.44,0.59402925,0.0,2763516.0,0.21633911,50000.0
9831,136141,52.105,5.18,2023-05-21 14:00:00+00:00,2023-05-21 06:00:00+00:00,4.2074637,5.6055956,9.689466,295.50732,287.23367,101657.32,101603.0,0.5943342,0.0,2229000.0,0.32040405,50000.0
9832,136141,52.105,5.18,2023-05-21 15:00:00+00:00,2023-05-21 06:00:00+00:00,4.2715406,5.639426,9.010053,295.37183,287.70267,101634.75,101579.69,0.6178937,0.0,1666742.0,0.4906006,50000.0
9833,136141,52.105,5.18,2023-05-21 16:00:00+00:00,2023-05-21 06:00:00+00:00,4.030331,5.2860975,9.106696,295.28296,288.14462,101627.5,101573.25,0.6392562,0.0,1707901.0,0.015838623,50000.0
9829,136141,52.105,5.18,2023-05-21 12:00:00+00:00,2023-05-21 06:00:00+00:00,4.780163,6.405074,10.647521,294.42236,286.37677,101737.07,101683.375,0.600774,0.0,2917562.0,0.02923584,50000.0
9835,136141,52.105,5.18,2023-05-21 18:00:00+00:00,2023-05-21 06:00:00+00:00,4.235153,5.806922,8.350821,293.2185,287.73636,101599.54,101547.31,0.7065634,0.0,789900.0,0.0,50000.0
9834,136141,52.105,5.18,2023-05-21 17:00:00+00:00,2023-05-21 06:00:00+00:00,4.1664405,5.5571327,8.416202,294.51196,287.95184,101615.67,101562.625,0.66176325,0.0,1323884.0,0.002746582,50000.0
9843,136141,52.105,5.18,2023-05-22 02:00:00+00:00,2023-05-21 06:00:00+00:00,0.87728345,1.518255,1.7837998,287.2295,286.7781,101459.875,101405.25,0.97040534,0.0,0.0,0.80792236,2604.3333
9842,136141,52.105,5.18,2023-05-22 01:00:00+00:00,2023-05-21 06:00:00+00:00,0.9691406,1.7585437,2.5709386,287.7229,287.2112,101475.695,101421.06,0.96694946,0.0,0.0,0.0038452148,2794.7922
9841,136141,52.105,5.18,2023-05-22 00:00:00+00:00,2023-05-21 06:00:00+00:00,1.378854,3.0277665,2.8305888,288.4485,287.51605,101538.34,101484.06,0.9409334,0.0,0.0,0.20391846,6666.97
9840,136141,52.105,5.18,2023-05-21 23:00:00+00:00,2023-05-21 06:00:00+00:00,1.5292197,3.677099,4.007713,289.09717,287.56848,101601.26,101547.06,0.9056248,0.0,0.0,0.8808594,50000.0
9844,136141,52.105,5.18,2023-05-22 03:00:00+00:00,2023-05-21 06:00:00+00:00,1.0779542,2.987707,2.457777,287.57568,287.01703,101448.445,101393.25,0.9635082,0.0,0.0,0.99505615,3015.6008
9838,136141,52.105,5.18,2023-05-21 21:00:00+00:00,2023-05-21 06:00:00+00:00,2.7669435,5.578169,6.073052,289.50635,287.25427,101609.25,101555.5,0.86446327,0.0,0.0,9.1552734e-05,50000.0
9837,136141,52.105,5.18,2023-05-21 20:00:00+00:00,2023-05-21 06:00:00+00:00,3.2707207,6.081767,6.7245064,290.41748,287.17368,101609.1,101555.69,0.81169796,0.0,31335.0,0.0,50000.0
9836,136141,52.105,5.18,2023-05-21 19:00:00+00:00,2023-05-21 06:00:00+00:00,3.6331308,5.73296,8.08185,291.73438,287.57382,101596.516,101544.06,0.767111,0.0,321694.0,0.00012207031,50000.0
9839,136141,52.105,5.18,2023-05-21 22:00:00+00:00,2023-05-21 06:00:00+00:00,2.1850083,4.8848686,5.0945954,288.83057,287.38733,101612.28,101558.5,0.91066015,0.0,0.0,0.94973755,50000.0
10038,136141,52.105,5.18,2023-05-23 05:00:00+00:00,2023-05-22 06:00:00+00:00,5.5657535,7.6636977,10.578031,285.00415,282.14868,102004.49,101949.81,0.8261811,4.7683716e-07,24110.0,1.0,50000.0
10016,136141,52.105,5.18,2023-05-22 07:00:00+00:00,2023-05-22 06:00:00+00:00,1.0189945,1.2052844,3.460187,289.50024,287.76312,101461.74,101408.125,0.89397365,0.0,940181.0,0.71603394,50000.0
10017,136141,52.105,5.18,2023-05-22 08:00:00+00:00,2023-05-22 06:00:00+00:00,1.145615,1.4081951,3.4867916,291.82837,289.05515,101494.84,101439.125,0.8385227,0.0,1469548.5,0.23916626,50000.0
10018,136141,52.105,5.18,2023-05-22 09:00:00+00:00,2023-05-22 06:00:00+00:00,2.6450875,3.2437797,6.2180896,293.53687,289.81436,101514.32,101461.25,0.7914032,0.0,2138190.2,0.23580933,50000.0
10019,136141,52.105,5.18,2023-05-22 10:00:00+00:00,2023-05-22 06:00:00+00:00,1.7461008,2.1003106,6.2295527,294.64502,289.95728,101478.555,101425.06,0.7464198,0.0,2327324.5,0.78674316,50000.0
10020,136141,52.105,5.18,2023-05-22 11:00:00+00:00,2023-05-22 06:00:00+00:00,2.4895568,3.0925179,6.3730125,296.0747,290.07315,101466.18,101412.56,0.6892601,0.0,2629148.0,0.039733887,50000.0
10021,136141,52.105,5.18,2023-05-22 12:00:00+00:00,2023-05-22 06:00:00+00:00,3.5314105,4.543039,8.098525,296.6543,289.841,101458.3,101403.0,0.6557972,0.0,2973354.2,0.0024414062,50000.0
10022,136141,52.105,5.18,2023-05-22 13:00:00+00:00,2023-05-22 06:00:00+00:00,4.1332517,5.292961,11.238773,295.1963,290.18777,101455.59,101404.31,0.7319533,0.0,2514501.8,0.18609619,50000.0
10023,136141,52.105,5.18,2023-05-22 14:00:00+00:00,2023-05-22 06:00:00+00:00,3.5273082,4.6950226,8.665196,295.79907,290.0742,101441.02,101386.5,0.7006726,0.0,2282188.0,0.9892578,50000.0
10024,136141,52.105,5.18,2023-05-22 15:00:00+00:00,2023-05-22 06:00:00+00:00,4.115572,5.4805913,10.983702,295.44238,289.5134,101441.53,101388.5,0.6910749,0.0,2079846.5,0.0,50000.0
10025,136141,52.105,5.18,2023-05-22 16:00:00+00:00,2023-05-22 06:00:00+00:00,5.338892,7.113901,11.012575,294.7622,289.05942,101444.09,101391.5,0.6997575,0.0,1569782.0,0.14483643,50000.0
10026,136141,52.105,5.18,2023-05-22 17:00:00+00:00,2023-05-22 06:00:00+00:00,6.0716515,8.254486,12.30154,293.70825,287.0097,101478.48,101424.19,0.6539812,0.0,1334671.2,0.0,50000.0
10039,136141,52.105,5.18,2023-05-23 06:00:00+00:00,2023-05-22 06:00:00+00:00,6.417541,8.822467,12.290389,284.89258,281.13147,102090.97,102036.375,0.7767728,1.1920929e-07,268765.0,0.99572754,50000.0
10028,136141,52.105,5.18,2023-05-22 19:00:00+00:00,2023-05-22 06:00:00+00:00,5.1335316,7.015576,10.151064,289.92065,286.5972,101623.23,101568.94,0.80699676,0.0,332827.0,0.5968933,50000.0
10037,136141,52.105,5.18,2023-05-23 04:00:00+00:00,2023-05-22 06:00:00+00:00,5.5383396,7.6180906,10.684609,285.39917,283.08472,101947.87,101893.25,0.8569656,1.66893e-06,1542.0,1.0,50000.0
10036,136141,52.105,5.18,2023-05-23 03:00:00+00:00,2023-05-22 06:00:00+00:00,5.6489553,7.803673,10.745694,285.54785,283.43704,101908.375,101853.75,0.8687906,3.33786e-06,0.0,1.0,50000.0
10035,136141,52.105,5.18,2023-05-23 02:00:00+00:00,2023-05-22 06:00:00+00:00,5.4670944,7.544758,10.296164,285.52197,283.6274,101872.8,101818.375,0.88163793,1.4305115e-06,0.0,1.0,50000.0
10034,136141,52.105,5.18,2023-05-23 01:00:00+00:00,2023-05-22 06:00:00+00:00,5.105597,6.9983926,9.732311,285.9331,283.6804,101862.375,101807.19,0.86126715,7.1525574e-07,0.0,1.0,50000.0
10027,136141,52.105,5.18,2023-05-22 18:00:00+00:00,2023-05-22 06:00:00+00:00,5.304677,7.1953816,11.810674,291.9978,287.6704,101556.164,101501.44,0.75899243,0.0,810745.1,0.0018005371,50000.0
10032,136141,52.105,5.18,2023-05-22 23:00:00+00:00,2023-05-22 06:00:00+00:00,4.743015,6.6034837,9.389586,286.3423,284.12485,101807.8,101752.94,0.86363935,0.0,0.0,0.7878113,50000.0
10031,136141,52.105,5.18,2023-05-22 22:00:00+00:00,2023-05-22 06:00:00+00:00,4.7294893,6.5768347,10.04427,286.22583,284.77307,101809.58,101755.0,0.9080571,4.7683716e-07,0.0,1.0,50000.0
10030,136141,52.105,5.18,2023-05-22 21:00:00+00:00,2023-05-22 06:00:00+00:00,4.5849366,6.5573096,8.484141,287.0564,285.1714,101767.21,101712.31,0.8831705,0.0,0.0,0.5332031,50000.0
10029,136141,52.105,5.18,2023-05-22 20:00:00+00:00,2023-05-22 06:00:00+00:00,3.6135921,5.738658,9.61761,288.5564,286.00217,101695.98,101640.94,0.8466253,0.0,26016.0,0.0047302246,50000.0
10033,136141,52.105,5.18,2023-05-23 00:00:00+00:00,2023-05-22 06:00:00+00:00,4.3464813,6.2383,9.146158,285.90015,283.71033,101838.664,101783.81,0.86467725,0.0,0.0,1.0,50000.0
10230,136141,52.105,5.18,2023-05-24 05:00:00+00:00,2023-05-23 06:00:00+00:00,1.5479958,4.2010307,2.9401495,280.47046,279.07635,102487.49,102431.875,0.9082501,0.0,278077.0,0.0,50000.0
10231,136141,52.105,5.18,2023-05-24 06:00:00+00:00,2023-05-23 06:00:00+00:00,2.3915079,3.8725202,4.864316,282.9475,280.39777,102481.99,102426.69,0.8407443,0.0,741222.0,0.0,50000.0
10209,136141,52.105,5.18,2023-05-23 08:00:00+00:00,2023-05-23 06:00:00+00:00,6.186135,8.551488,12.085023,285.99268,280.70508,102225.4,102170.25,0.7018519,0.0,659916.56,1.0,50000.0
10210,136141,52.105,5.18,2023-05-23 09:00:00+00:00,2023-05-23 06:00:00+00:00,6.755209,9.277661,13.417605,286.95874,279.7921,102261.164,102206.06,0.61885846,0.0,1539413.2,1.0,50000.0
10211,136141,52.105,5.18,2023-05-23 10:00:00+00:00,2023-05-23 06:00:00+00:00,6.285683,8.609024,13.381661,287.0432,280.03333,102313.23,102258.69,0.62593794,0.0,1497103.2,0.91741943,50000.0
10212,136141,52.105,5.18,2023-05-23 11:00:00+00:00,2023-05-23 06:00:00+00:00,5.833139,7.909104,12.564284,288.28735,280.2136,102314.13,102259.44,0.5845405,0.0,2353619.5,0.9133301,50000.0
10213,136141,52.105,5.18,2023-05-23 12:00:00+00:00,2023-05-23 06:00:00+00:00,5.8297567,7.8749967,12.1342,288.65576,280.1395,102331.875,102277.5,0.5679231,0.0,2514953.5,0.44891357,50000.0
10214,136141,52.105,5.18,2023-05-23 13:00:00+00:00,2023-05-23 06:00:00+00:00,5.9014015,7.963306,12.377896,288.76465,279.88553,102322.81,102268.56,0.55454075,0.0,2668052.5,0.5548706,50000.0
10215,136141,52.105,5.18,2023-05-23 14:00:00+00:00,2023-05-23 06:00:00+00:00,6.264825,8.492874,12.85022,288.6267,279.3749,102325.375,102271.0,0.5398617,0.0,2421427.8,0.33432007,50000.0
10216,136141,52.105,5.18,2023-05-23 15:00:00+00:00,2023-05-23 06:00:00+00:00,6.1042733,8.27624,12.929191,288.15918,278.7932,102344.19,102289.69,0.5344754,0.0,2073213.0,0.5483093,50000.0
10217,136141,52.105,5.18,2023-05-23 16:00:00+00:00,2023-05-23 06:00:00+00:00,5.977324,8.117163,12.434943,287.6858,278.17264,102374.3,102319.5,0.5276697,0.0,1661939.5,0.2926941,50000.0
10218,136141,52.105,5.18,2023-05-23 17:00:00+00:00,2023-05-23 06:00:00+00:00,5.8436437,7.9705286,12.062625,286.99097,277.4716,102398.16,102343.25,0.5257626,0.0,1311386.0,0.0,50000.0
10208,136141,52.105,5.18,2023-05-23 07:00:00+00:00,2023-05-23 06:00:00+00:00,5.998008,8.215149,12.413894,285.57104,281.32236,102210.52,102156.06,0.7524348,6.556511e-07,725479.9,1.0,50000.0
10220,136141,52.105,5.18,2023-05-23 19:00:00+00:00,2023-05-23 06:00:00+00:00,3.7147286,5.767982,10.498469,285.1084,276.50674,102446.95,102391.625,0.55560917,0.0,358079.0,0.0,50000.0
10219,136141,52.105,5.18,2023-05-23 18:00:00+00:00,2023-05-23 06:00:00+00:00,5.466232,7.4765644,11.664703,286.12695,276.1522,102429.945,102374.94,0.5067355,0.0,847975.0,0.0,50000.0
10228,136141,52.105,5.18,2023-05-24 03:00:00+00:00,2023-05-23 06:00:00+00:00,1.6940532,4.7572746,3.1051493,279.6587,278.62515,102454.47,102398.19,0.93068075,0.0,0.0,0.0,50000.0
10227,136141,52.105,5.18,2023-05-24 02:00:00+00:00,2023-05-23 06:00:00+00:00,1.3960187,3.9504497,2.5077124,279.97974,278.84082,102455.86,102399.5,0.9241194,0.0,0.0,0.0,50000.0
10226,136141,52.105,5.18,2023-05-24 01:00:00+00:00,2023-05-23 06:00:00+00:00,1.3416903,3.6431208,2.9374971,280.5454,279.1682,102469.19,102412.94,0.90904295,0.0,0.0,0.0,50000.0
10229,136141,52.105,5.18,2023-05-24 04:00:00+00:00,2023-05-23 06:00:00+00:00,1.4791925,4.363891,3.0877452,279.5088,278.5815,102469.695,102413.56,0.9375161,0.0,15138.0,0.0,50000.0
10224,136141,52.105,5.18,2023-05-23 23:00:00+00:00,2023-05-23 06:00:00+00:00,2.036404,4.8825192,4.1539507,281.6411,278.9905,102493.78,102438.06,0.8336638,0.0,0.0,0.0,50000.0
10223,136141,52.105,5.18,2023-05-23 22:00:00+00:00,2023-05-23 06:00:00+00:00,2.2508435,5.2240586,4.278579,282.11206,278.35254,102494.07,102438.875,0.7725827,0.0,0.0,0.0,50000.0
10222,136141,52.105,5.18,2023-05-23 21:00:00+00:00,2023-05-23 06:00:00+00:00,2.2357137,5.1546745,4.380668,282.72095,277.3648,102481.086,102426.19,0.6920236,0.0,0.0,0.0,50000.0
10221,136141,52.105,5.18,2023-05-23 20:00:00+00:00,2023-05-23 06:00:00+00:00,2.393176,4.9754796,6.873091,283.8352,276.8611,102483.01,102427.5,0.6197119,0.0,39424.0,0.0,50000.0
10225,136141,52.105,5.18,2023-05-24 00:00:00+00:00,2023-05-23 06:00:00+00:00,1.6146256,4.1364126,3.7345948,281.1057,279.29968,102474.27,102418.25,0.8829194,0.0,0.0,0.0,50000.0
10422,136141,52.105,5.18,2023-05-25 05:00:00+00:00,2023-05-24 06:00:00+00:00,1.619298,4.049148,3.0964992,281.2317,280.4297,102725.83,102669.625,0.9464589,0.0,281112.0,0.004058838,5092.4155
10400,136141,52.105,5.18,2023-05-24 07:00:00+00:00,2023-05-24 06:00:00+00:00,3.5410092,4.7708507,7.467294,284.95776,280.43906,102465.56,102410.75,0.73751056,0.0,1280650.6,0.0,50000.0
10401,136141,52.105,5.18,2023-05-24 08:00:00+00:00,2023-05-24 06:00:00+00:00,3.4798493,4.6191783,7.734456,286.45996,279.76663,102483.29,102428.06,0.63822067,0.0,1813541.5,0.08319092,50000.0
10402,136141,52.105,5.18,2023-05-24 09:00:00+00:00,2023-05-24 06:00:00+00:00,3.6496103,4.810152,8.114882,287.1831,279.8865,102479.76,102424.69,0.61405003,2.4959445e-07,1970983.8,0.36904907,50000.0
10403,136141,52.105,5.18,2023-05-24 10:00:00+00:00,2023-05-24 06:00:00+00:00,3.71353,4.8981414,8.314035,287.90234,280.12738,102492.04,102436.31,0.5958759,0.0,2104833.0,0.88394165,50000.0
10404,136141,52.105,5.18,2023-05-24 11:00:00+00:00,2023-05-24 06:00:00+00:00,3.863878,5.0825644,8.695323,288.7556,280.25455,102460.836,102405.25,0.5687606,0.0,2299304.0,0.73010254,50000.0
10405,136141,52.105,5.18,2023-05-24 12:00:00+00:00,2023-05-24 06:00:00+00:00,4.387979,5.8076296,9.654767,289.3308,280.26947,102419.69,102364.69,0.5489699,0.0,2551470.0,0.77371216,50000.0
10406,136141,52.105,5.18,2023-05-24 13:00:00+00:00,2023-05-24 06:00:00+00:00,4.538861,6.024564,9.92409,289.68994,280.05872,102397.75,102342.875,0.5288281,0.0,2486831.0,0.60943604,50000.0
10407,136141,52.105,5.18,2023-05-24 14:00:00+00:00,2023-05-24 06:00:00+00:00,4.4056926,5.7723804,9.928896,289.9524,279.16037,102399.36,102344.56,0.4889567,0.0,2467590.0,0.06329346,50000.0
10408,136141,52.105,5.18,2023-05-24 15:00:00+00:00,2023-05-24 06:00:00+00:00,4.0683713,5.3481855,9.728198,290.12964,279.32565,102410.16,102355.06,0.48895717,0.0,2425729.0,0.07980347,50000.0
10409,136141,52.105,5.18,2023-05-24 16:00:00+00:00,2023-05-24 06:00:00+00:00,4.1119514,5.4071336,9.1958885,289.76172,279.07132,102415.22,102360.06,0.4918564,0.0,1924180.0,0.04095459,50000.0
10410,136141,52.105,5.18,2023-05-24 17:00:00+00:00,2023-05-24 06:00:00+00:00,4.2359724,5.650431,8.881054,289.07495,279.09262,102388.86,102333.69,0.51472974,0.0,1400349.0,0.0,50000.0
10423,136141,52.105,5.18,2023-05-25 06:00:00+00:00,2023-05-24 06:00:00+00:00,2.500621,3.7708395,5.1131425,283.43347,281.06644,102772.67,102716.875,0.8521587,0.0,747781.0,0.0,50000.0
10412,136141,52.105,5.18,2023-05-24 19:00:00+00:00,2023-05-24 06:00:00+00:00,2.7944767,4.579836,8.3524475,286.72046,280.58353,102436.195,102380.75,0.6636415,0.0,361496.0,0.0061950684,50000.0
10413,136141,52.105,5.18,2023-05-24 20:00:00+00:00,2023-05-24 06:00:00+00:00,2.380885,5.0422287,5.1500335,285.136,280.3164,102476.19,102420.875,0.7227088,0.0,42211.0,0.05596924,50000.0
10414,136141,52.105,5.18,2023-05-24 21:00:00+00:00,2023-05-24 06:00:00+00:00,2.3447611,5.3375816,4.3900037,284.08813,280.64594,102507.3,102451.5,0.7924194,0.0,0.0,0.0095825195,50000.0
10415,136141,52.105,5.18,2023-05-24 22:00:00+00:00,2023-05-24 06:00:00+00:00,1.899921,4.8073845,4.3282247,283.27026,281.3113,102544.555,102488.625,0.87579346,0.0,0.0,0.0035095215,50000.0
10416,136141,52.105,5.18,2023-05-24 23:00:00+00:00,2023-05-24 06:00:00+00:00,1.7884898,4.769732,3.5026076,282.5713,281.4311,102571.44,102514.94,0.92543083,0.0,0.0,0.010253906,50000.0
10417,136141,52.105,5.18,2023-05-25 00:00:00+00:00,2023-05-24 06:00:00+00:00,1.7024094,4.6266966,3.2871165,282.0996,281.126,102576.78,102520.375,0.9356392,0.0,0.0,3.0517578e-05,50000.0
10418,136141,52.105,5.18,2023-05-25 01:00:00+00:00,2023-05-24 06:00:00+00:00,1.8035734,4.721876,3.3541145,281.68213,280.7732,102582.96,102526.75,0.9397597,0.0,0.0,0.0,50000.0
10419,136141,52.105,5.18,2023-05-25 02:00:00+00:00,2023-05-24 06:00:00+00:00,1.6251799,4.341586,3.388775,281.18677,280.4986,102585.914,102529.81,0.95352274,0.0,0.0,0.0018615723,3943.6677
10420,136141,52.105,5.18,2023-05-25 03:00:00+00:00,2023-05-24 06:00:00+00:00,1.3777224,3.8780408,3.0178409,280.64502,280.1964,102620.15,102564.25,0.9690566,0.0,0.0,0.008605957,2675.6099
10421,136141,52.105,5.18,2023-05-25 04:00:00+00:00,2023-05-24 06:00:00+00:00,1.4883274,4.189564,2.7417002,280.28442,279.93228,102662.42,102606.31,0.97607595,0.0,16781.0,0.018554688,2346.1646
10411,136141,52.105,5.18,2023-05-24 18:00:00+00:00,2023-05-24 06:00:00+00:00,4.313085,5.8546834,8.871054,287.93457,279.84802,102400.35,102345.19,0.5834251,0.0,854193.0,0.0,50000.0
10614,136141,52.105,5.18,2023-05-26 05:00:00+00:00,2023-05-25 06:00:00+00:00,2.976311,5.443175,5.6264763,279.8413,277.92758,103102.664,103046.5,0.8756352,0.0,296741.0,0.0,50000.0
10592,136141,52.105,5.18,2023-05-25 07:00:00+00:00,2023-05-25 06:00:00+00:00,2.5063322,3.2812638,5.962852,285.95276,282.03455,102837.305,102782.19,0.7701877,0.0,1295275.2,0.01626587,50000.0
10593,136141,52.105,5.18,2023-05-25 08:00:00+00:00,2023-05-25 06:00:00+00:00,3.6154497,4.8432274,7.742102,287.15112,281.66025,102913.586,102858.375,0.694404,6.4633787e-07,1574691.5,0.95529175,50000.0
10594,136141,52.105,5.18,2023-05-25 09:00:00+00:00,2023-05-25 06:00:00+00:00,3.139684,4.074693,7.915513,287.18262,281.84622,102928.69,102873.75,0.7018343,6.6906214e-06,1024784.1,0.99954224,50000.0
10595,136141,52.105,5.18,2023-05-25 10:00:00+00:00,2023-05-25 06:00:00+00:00,3.2208729,4.1835012,7.1895523,287.3694,282.29694,102958.125,102903.5,0.71466637,9.389594e-06,999912.0,0.9998779,50000.0
10596,136141,52.105,5.18,2023-05-25 11:00:00+00:00,2023-05-25 06:00:00+00:00,3.457742,4.6380525,7.7814813,288.4944,282.7178,102935.84,102881.44,0.68396527,2.0116568e-07,1524251.0,0.6470642,50000.0
10597,136141,52.105,5.18,2023-05-25 12:00:00+00:00,2023-05-25 06:00:00+00:00,4.1101813,5.4062243,8.986696,289.71753,282.3599,102904.09,102849.19,0.6172231,0.0,2359705.0,0.8215637,50000.0
10598,136141,52.105,5.18,2023-05-25 13:00:00+00:00,2023-05-25 06:00:00+00:00,4.376956,5.783167,9.609713,290.54858,281.98642,102870.266,102815.31,0.57101935,0.0,2622454.0,0.46170044,50000.0
10599,136141,52.105,5.18,2023-05-25 14:00:00+00:00,2023-05-25 06:00:00+00:00,4.5392957,5.9910793,9.879513,290.78882,281.4299,102826.74,102772.31,0.5416308,0.0,2549941.0,0.013671875,50000.0
10600,136141,52.105,5.18,2023-05-25 15:00:00+00:00,2023-05-25 06:00:00+00:00,4.924566,6.5552163,10.427939,290.63647,280.7752,102807.03,102752.625,0.52295405,0.0,2403431.0,0.0,50000.0
10601,136141,52.105,5.18,2023-05-25 16:00:00+00:00,2023-05-25 06:00:00+00:00,5.3687835,7.2738147,10.972617,289.91528,280.06165,102834.5,102779.94,0.5212603,0.0,1941061.0,0.0,50000.0
10602,136141,52.105,5.18,2023-05-25 17:00:00+00:00,2023-05-25 06:00:00+00:00,5.6765704,7.782296,11.141837,289.00098,279.9634,102837.22,102782.75,0.5490165,0.0,1408205.0,0.0,50000.0
10615,136141,52.105,5.18,2023-05-26 06:00:00+00:00,2023-05-25 06:00:00+00:00,4.0754275,5.8348813,8.019849,281.76636,278.23965,103131.17,103075.19,0.78437114,0.0,777149.0,0.0,50000.0
